# gate	bias	idc	gx	gy	gr
0.071	5e-05	1.190116828e-10	9.495909091e-07	1.803327273e-08	9.497621247e-07
0.072	5e-05	1.175627974e-10	9.460454545e-07	2.184790909e-08	9.46297698e-07
0.073	5e-05	1.17946717e-10	9.381454545e-07	2.704981818e-08	9.385353411e-07
0.074	5e-05	1.185929694e-10	9.298181818e-07	3.190490909e-08	9.303653984e-07
0.075	5e-05	1.096905477e-10	9.147727273e-07	3.627454545e-08	9.154916631e-07
0.076	5e-05	1.043236239e-10	8.986081818e-07	3.648263636e-08	8.99348457e-07
0.077	5e-05	1.094775958e-10	8.833490909e-07	3.759236364e-08	8.841486313e-07
0.078	5e-05	1.021659708e-10	8.637909091e-07	4.432009091e-08	8.649271675e-07
0.079	5e-05	9.520222522e-11	8.427054545e-07	5.465445455e-08	8.444759277e-07
0.08	5e-05	9.608306686e-11	8.2821e-07	5.784490909e-08	8.302275818e-07
0.081	5e-05	9.489992886e-11	8.157254545e-07	5.937081818e-08	8.178831892e-07
0.082	5e-05	8.703577653e-11	7.954727273e-07	5.763690909e-08	7.975580688e-07
0.083	5e-05	7.94876965e-11	7.691863636e-07	5.451572727e-08	7.711158321e-07
0.084	5e-05	8.142097432e-11	7.358945455e-07	5.090918182e-08	7.376533921e-07
0.085	5e-05	7.607553305e-11	6.988572727e-07	5.826109091e-08	7.012815714e-07
0.086	5e-05	6.85015752e-11	6.659118182e-07	7.622509091e-08	6.702602585e-07
0.087	5e-05	6.907274577e-11	6.401109091e-07	8.614336364e-08	6.45881301e-07
0.088	5e-05	7.022740268e-11	6.195809091e-07	8.787727273e-08	6.257818454e-07
0.089	5e-05	6.090541212e-11	5.9801e-07	9.203909091e-08	6.050513651e-07
0.09	5e-05	6.054550459e-11	5.809481818e-07	9.973727273e-08	5.894474646e-07
0.091	5e-05	6.166715971e-11	5.671436364e-07	1.074363636e-07	5.772300031e-07
0.092	5e-05	5.548203501e-11	5.512609091e-07	1.118054545e-07	5.624847105e-07
0.093	5e-05	5.498291526e-11	5.371118182e-07	1.170772727e-07	5.497237425e-07
0.094	5e-05	5.665858741e-11	5.253209091e-07	1.207527273e-07	5.390206663e-07
0.095	5e-05	5.33219704e-11	5.100618182e-07	1.252609091e-07	5.252174347e-07
0.096	5e-05	4.858398324e-11	4.928609091e-07	1.296309091e-07	5.096234377e-07
0.097	5e-05	4.761427645e-11	4.810009091e-07	1.321281818e-07	4.988183346e-07
0.098	5e-05	4.926430676e-11	4.669909091e-07	1.342081818e-07	4.858933476e-07
0.099	5e-05	4.442936441e-11	4.552690909e-07	1.334454545e-07	4.744234759e-07
0.1	5e-05	4.59745191e-11	4.477090909e-07	1.34e-07	4.673322481e-07
0.101	5e-05	5.0475535e-11	4.426454545e-07	1.3296e-07	4.621832537e-07
0.102	5e-05	4.618899015e-11	4.386927273e-07	1.301163636e-07	4.575823172e-07
0.103	5e-05	4.249954533e-11	4.368890909e-07	1.292845455e-07	4.556166936e-07
0.104	5e-05	4.301807529e-11	4.380681818e-07	1.333763636e-07	4.579224676e-07
0.105	5e-05	4.93360036e-11	4.332827273e-07	1.344163636e-07	4.536537011e-07
0.106	5e-05	4.406996574e-11	4.234336364e-07	1.280354545e-07	4.423676322e-07
0.107	5e-05	4.322469228e-11	4.172609091e-07	1.215854545e-07	4.346144142e-07
0.108	5e-05	4.613421087e-11	4.149027273e-07	1.192272727e-07	4.316936595e-07
0.109	5e-05	4.707778172e-11	4.142090909e-07	1.206836364e-07	4.314321628e-07
0.11	5e-05	4.443029362e-11	4.196190909e-07	1.309490909e-07	4.395768941e-07
0.111	5e-05	4.776303892e-11	4.244045455e-07	1.390636364e-07	4.466071128e-07
0.112	5e-05	5.008115075e-11	4.269709091e-07	1.408672727e-07	4.49608436e-07
0.113	5e-05	4.656962796e-11	4.306463636e-07	1.406590909e-07	4.530356171e-07
0.114	5e-05	5.203696565e-11	4.3897e-07	1.374681818e-07	4.599914803e-07
0.115	5e-05	5.781465288e-11	4.540209091e-07	1.337927273e-07	4.733238635e-07
0.116	5e-05	5.549137138e-11	4.610254545e-07	1.287290909e-07	4.786602643e-07
0.117	5e-05	5.622273521e-11	4.638e-07	1.209609091e-07	4.79314074e-07
0.118	5e-05	6.303337466e-11	4.754518182e-07	1.1784e-07	4.89837419e-07
0.119	5e-05	6.14093623e-11	4.891154545e-07	1.153427273e-07	5.025314643e-07
0.12	5e-05	6.420490488e-11	5.017390909e-07	1.114590909e-07	5.139700811e-07
0.121	5e-05	6.95264005e-11	5.1894e-07	1.106263636e-07	5.306005239e-07
0.122	5e-05	7.177725505e-11	5.3725e-07	1.101409091e-07	5.484237252e-07
0.123	5e-05	7.069808559e-11	5.572254545e-07	1.093090909e-07	5.67845652e-07
0.124	5e-05	7.842148438e-11	5.826818182e-07	1.032745455e-07	5.917632406e-07
0.125	5e-05	8.649327879e-11	6.073736364e-07	9.217727273e-08	6.143284006e-07
0.126	5e-05	8.102928183e-11	6.252681818e-07	8.503363636e-08	6.31023786e-07
0.127	5e-05	8.892751266e-11	6.400409091e-07	8.163509091e-08	6.452260483e-07
0.128	5e-05	9.445676834e-11	6.559245455e-07	8.163509091e-08	6.609850962e-07
0.129	5e-05	9.208428284e-11	6.762463636e-07	7.983172727e-08	6.809421774e-07
0.13	5e-05	9.685706384e-11	6.969145455e-07	7.462990909e-08	7.008990705e-07
0.131	5e-05	1.015009867e-10	7.127281818e-07	7.046809091e-08	7.162033322e-07
0.132	5e-05	1.017068072e-10	7.303454545e-07	6.790190909e-08	7.334951617e-07
0.133	5e-05	1.024488644e-10	7.465754545e-07	6.415654545e-08	7.493270125e-07
0.134	5e-05	1.089545304e-10	7.571172727e-07	6.4434e-08	7.59854134e-07
0.135	5e-05	1.089123176e-10	7.692554545e-07	6.776318182e-08	7.722342929e-07
0.136	5e-05	1.082682334e-10	7.825027273e-07	6.228390909e-08	7.849775815e-07
0.137	5e-05	1.131958241e-10	7.944327273e-07	5.631909091e-08	7.964265177e-07
0.138	5e-05	1.126331123e-10	8.058072727e-07	5.465445455e-08	8.076586347e-07
0.139	5e-05	1.073222289e-10	8.135054545e-07	5.853854545e-08	8.15608905e-07
0.14	5e-05	1.089195448e-10	8.121190909e-07	6.193709091e-08	8.144775141e-07
0.141	5e-05	1.070503458e-10	8.062236364e-07	6.145154545e-08	8.08562208e-07
0.142	5e-05	9.796609347e-11	7.940163636e-07	6.450336364e-08	7.966320792e-07
0.143	5e-05	1.003543756e-10	7.755672727e-07	6.693090909e-08	7.784499606e-07
0.144	5e-05	1.00369715e-10	7.547590909e-07	6.8318e-08	7.578447298e-07
0.145	5e-05	8.963557981e-11	7.3312e-07	6.741636364e-08	7.362132167e-07
0.146	5e-05	8.457999378e-11	7.105781818e-07	6.720827273e-08	7.137494689e-07
0.147	5e-05	8.41272019e-11	6.863727273e-07	6.859545455e-08	6.897918941e-07
0.148	5e-05	8.165596916e-11	6.625827273e-07	7.400563636e-08	6.667028609e-07
0.149	5e-05	7.013179706e-11	6.360181818e-07	7.823654545e-08	6.40812051e-07
0.15	5e-05	6.440919885e-11	6.059172727e-07	8.302218182e-08	6.115786328e-07
0.151	5e-05	6.390992423e-11	5.687409091e-07	9.120636364e-08	5.760076583e-07
0.152	5e-05	5.847724763e-11	5.295518182e-07	1.034136364e-07	5.395549169e-07
0.153	5e-05	4.641520172e-11	4.815554545e-07	1.162445455e-07	4.95387172e-07
0.154	5e-05	4.43822917e-11	4.420909091e-07	1.233890909e-07	4.58987189e-07
0.155	5e-05	4.445222598e-11	4.049845455e-07	1.2866e-07	4.249304386e-07
0.156	5e-05	3.679937358e-11	3.704436364e-07	1.330990909e-07	3.936290839e-07
0.157	5e-05	3.523642374e-11	3.424236364e-07	1.436418182e-07	3.713312789e-07
0.158	5e-05	3.689767097e-11	3.212e-07	1.516872727e-07	3.552160873e-07
0.159	5e-05	3.049746312e-11	2.985890909e-07	1.555018182e-07	3.366545123e-07
0.16	5e-05	2.480822805e-11	2.717463636e-07	1.615363636e-07	3.161330146e-07
0.161	5e-05	2.624001884e-11	2.525336364e-07	1.672927273e-07	3.029192864e-07
0.162	5e-05	2.622940664e-11	2.318654545e-07	1.6764e-07	2.861201821e-07
0.163	5e-05	1.884158624e-11	2.087e-07	1.700672727e-07	2.692184378e-07
0.164	5e-05	1.970314303e-11	1.921927273e-07	1.723563636e-07	2.581564652e-07
0.165	5e-05	2.086313922e-11	1.779045455e-07	1.791527273e-07	2.524791615e-07
0.166	5e-05	1.568437357e-11	1.6972e-07	1.856727273e-07	2.515536524e-07
0.167	5e-05	1.487205028e-11	1.625072727e-07	1.878227273e-07	2.483666454e-07
0.168	5e-05	1.890924912e-11	1.507163636e-07	1.926081818e-07	2.44567647e-07
0.169	5e-05	1.339062038e-11	1.410745455e-07	1.9677e-07	2.421166254e-07
0.17	5e-05	1.12061455e-11	1.351790909e-07	2.008618182e-07	2.421133136e-07
0.171	5e-05	1.615662729e-11	1.301163636e-07	2.007236364e-07	2.392075381e-07
0.172	5e-05	1.065333055e-11	1.2644e-07	2.000990909e-07	2.366996404e-07
0.173	5e-05	8.22077074e-12	1.195736364e-07	1.976718182e-07	2.310238131e-07
0.174	5e-05	1.009831794e-11	1.104190909e-07	1.945509091e-07	2.237016582e-07
0.175	5e-05	9.59015681e-12	1.062572727e-07	1.947590909e-07	2.218596662e-07
0.176	5e-05	7.123415259e-12	9.682454545e-08	1.964927273e-07	2.190533827e-07
0.177	5e-05	1.019024359e-11	8.815472727e-08	1.968390909e-07	2.15677731e-07
0.178	5e-05	8.78276719e-12	8.697563636e-08	1.974636364e-07	2.157698983e-07
0.179	5e-05	6.543026305e-12	8.926445455e-08	2.016945455e-07	2.205648034e-07
0.18	5e-05	8.83464821e-12	9.287090909e-08	2.048154545e-07	2.248874745e-07
0.181	5e-05	1.01806491e-11	9.141454545e-08	2.038445455e-07	2.234037104e-07
0.182	5e-05	4.441022706e-12	8.739181818e-08	2.038445455e-07	2.217880263e-07
0.183	5e-05	7.460623454e-12	8.669818182e-08	2.048854545e-07	2.224738731e-07
0.184	5e-05	1.23165837e-11	8.496427273e-08	2.0329e-07	2.203310049e-07
0.185	5e-05	8.797037236e-12	8.420127273e-08	1.996827273e-07	2.167095889e-07
0.186	5e-05	6.669148438e-12	8.343836364e-08	1.996136364e-07	2.163505589e-07
0.187	5e-05	9.605142202e-12	8.780790909e-08	1.9677e-07	2.154731115e-07
0.188	5e-05	1.134595508e-11	9.467454545e-08	1.9462e-07	2.164260011e-07
0.189	5e-05	8.340093399e-12	9.633909091e-08	1.951054545e-07	2.175944825e-07
0.19	5e-05	1.106601144e-11	9.668545455e-08	1.924009091e-07	2.153280914e-07
0.191	5e-05	1.369706132e-11	1.002927273e-07	1.910136364e-07	2.157425327e-07
0.192	5e-05	1.125990707e-11	1.046618182e-07	1.960763636e-07	2.2226119e-07
0.193	5e-05	1.490703586e-11	1.114590909e-07	1.985736364e-07	2.277160908e-07
0.194	5e-05	1.550970378e-11	1.218627273e-07	1.951745455e-07	2.300948228e-07
0.195	5e-05	1.284295297e-11	1.339309091e-07	1.931636364e-07	2.350525023e-07
0.196	5e-05	1.900413939e-11	1.461390909e-07	1.933018182e-07	2.423266944e-07
0.197	5e-05	2.523208898e-11	1.570972727e-07	1.936490909e-07	2.493582233e-07
0.198	5e-05	2.161685577e-11	1.640327273e-07	1.934409091e-07	2.536259469e-07
0.199	5e-05	2.381208296e-11	1.729109091e-07	1.947590909e-07	2.604405613e-07
0.2	5e-05	2.706219473e-11	1.843545455e-07	1.928163636e-07	2.667672178e-07
0.201	5e-05	2.886697577e-11	1.982263636e-07	1.863663636e-07	2.720774021e-07
0.202	5e-05	2.79954115e-11	2.104336364e-07	1.745754545e-07	2.734207465e-07
0.203	5e-05	3.192378925e-11	2.206290909e-07	1.659754545e-07	2.760888394e-07
0.204	5e-05	3.345142165e-11	2.304090909e-07	1.6223e-07	2.817923386e-07
0.205	5e-05	3.26831032e-11	2.433790909e-07	1.589009091e-07	2.906593897e-07
0.206	5e-05	3.768031846e-11	2.568345455e-07	1.591781818e-07	3.021616741e-07
0.207	5e-05	3.693459609e-11	2.6814e-07	1.617445455e-07	3.131459046e-07
0.208	5e-05	3.638009234e-11	2.825663636e-07	1.588309091e-07	3.241465834e-07
0.209	5e-05	3.785711954e-11	2.924854545e-07	1.577218182e-07	3.323009375e-07
0.21	5e-05	3.714040187e-11	2.983118182e-07	1.582072727e-07	3.376677095e-07
0.211	5e-05	3.458671997e-11	3.010163636e-07	1.574436364e-07	3.39704798e-07
0.212	5e-05	3.952974594e-11	3.036518182e-07	1.582763636e-07	3.42426392e-07
0.213	5e-05	3.276900371e-11	3.047618182e-07	1.607036364e-07	3.445365359e-07
0.214	5e-05	2.715020441e-11	2.9956e-07	1.607036364e-07	3.399438959e-07
0.215	5e-05	2.898842971e-11	2.847172727e-07	1.626454545e-07	3.278985655e-07
0.216	5e-05	2.570359048e-11	2.658509091e-07	1.647963636e-07	3.127851456e-07
0.217	5e-05	1.720976406e-11	2.412290909e-07	1.664609091e-07	2.930882266e-07
0.218	5e-05	1.783814757e-11	2.186872727e-07	1.708990909e-07	2.77543911e-07
0.219	5e-05	1.784580251e-11	1.9566e-07	1.788754545e-07	2.651023648e-07
0.22	5e-05	1.026986086e-11	1.767254545e-07	1.882390909e-07	2.581972921e-07
0.221	5e-05	1.115906541e-11	1.579990909e-07	1.971172727e-07	2.526240922e-07
0.222	5e-05	9.949009752e-12	1.361509091e-07	2.051627273e-07	2.462291914e-07
0.223	5e-05	6.293282062e-12	1.171463636e-07	2.021109091e-07	2.336066996e-07
0.224	5e-05	9.048942267e-12	1.054945455e-07	1.933018182e-07	2.20215104e-07
0.225	5e-05	8.782383706e-12	9.557636364e-08	1.898345455e-07	2.12537046e-07
0.226	5e-05	3.955782142e-12	8.496427273e-08	1.971863636e-07	2.147123416e-07
0.227	5e-05	5.927017546e-12	7.920754545e-08	2.037754545e-07	2.186281572e-07
0.228	5e-05	7.806349428e-12	7.553154545e-08	2.056481818e-07	2.190803256e-07
0.229	5e-05	2.067003268e-12	6.9081e-08	2.064109091e-07	2.176640713e-07
0.23	5e-05	1.214790217e-12	6.124354545e-08	2.084918182e-07	2.173007366e-07
0.231	5e-05	2.453039357e-12	5.784490909e-08	2.102945455e-07	2.181050879e-07
0.232	5e-05	4.335357993e-12	5.472381818e-08	2.105027273e-07	2.174996424e-07
0.233	5e-05	6.931451797e-12	4.945263636e-08	2.130690909e-07	2.187327153e-07
0.234	5e-05	4.136639305e-12	4.868963636e-08	2.134163636e-07	2.189000342e-07
0.235	5e-05	6.043936052e-13	4.702509091e-08	2.136245455e-07	2.187391268e-07
0.236	5e-05	3.717321191e-12	4.508309091e-08	2.138318182e-07	2.185326785e-07
0.237	5e-05	5.338538545e-12	4.3141e-08	2.132772727e-07	2.175967393e-07
0.238	5e-05	-9.699206511e-14	3.745363636e-08	2.116127273e-07	2.149016548e-07
0.239	5e-05	1.81282683e-12	3.447109091e-08	2.112663636e-07	2.140601142e-07
0.24	5e-05	3.061053941e-12	3.897954545e-08	2.116818182e-07	2.152407887e-07
0.241	5e-05	6.610113958e-12	4.383463636e-08	2.099481818e-07	2.144754401e-07
0.242	5e-05	3.443240436e-12	4.626218182e-08	2.080754545e-07	2.131562438e-07
0.243	5e-05	-6.480592088e-13	4.494436364e-08	2.063418182e-07	2.111798801e-07
0.244	5e-05	1.382483539e-12	4.029736364e-08	2.034981818e-07	2.074497229e-07
0.245	5e-05	3.491493103e-12	3.648263636e-08	2.041218182e-07	2.07356455e-07
0.246	5e-05	6.077284449e-12	3.433245455e-08	2.068963636e-07	2.097255891e-07
0.247	5e-05	4.06639528e-12	3.162745455e-08	2.077981818e-07	2.101912944e-07
0.248	5e-05	-4.125481383e-13	2.815954545e-08	2.070354545e-07	2.08941713e-07
0.249	5e-05	1.162746953e-12	3.065645455e-08	2.045381818e-07	2.068228373e-07
0.25	5e-05	5.726617426e-12	3.627454545e-08	2.045381818e-07	2.077298979e-07
0.251	5e-05	5.149030858e-12	4.147645455e-08	2.0759e-07	2.116929484e-07
0.252	5e-05	2.364476575e-13	4.452818182e-08	2.127918182e-07	2.174008207e-07
0.253	5e-05	1.852598592e-12	4.640081818e-08	2.157045455e-07	2.206388154e-07
0.254	5e-05	2.432722056e-12	4.1199e-08	2.145254545e-07	2.184457101e-07
0.255	5e-05	4.584320518e-12	3.835527273e-08	2.106418182e-07	2.141053538e-07
0.256	5e-05	-9.842349454e-13	3.939572727e-08	2.105027273e-07	2.14157469e-07
0.257	5e-05	1.09589529e-12	3.953436364e-08	2.157045455e-07	2.192975532e-07
0.258	5e-05	-1.058756297e-12	4.223936364e-08	2.191036364e-07	2.231380006e-07
0.259	5e-05	3.493240907e-12	4.279427273e-08	2.213227273e-07	2.254220472e-07
0.26	5e-05	5.184267178e-12	4.147645455e-08	2.221554545e-07	2.2599412e-07
0.261	5e-05	1.793792727e-12	3.8286e-08	2.190336364e-07	2.223545629e-07
0.262	5e-05	1.258780307e-12	3.5581e-08	2.126527273e-07	2.15608882e-07
0.263	5e-05	4.086926447e-12	3.162745455e-08	2.093236364e-07	2.116995055e-07
0.264	5e-05	4.30487098e-12	2.913054545e-08	2.095318182e-07	2.115470905e-07
0.265	5e-05	-9.439322054e-13	2.982409091e-08	2.083527273e-07	2.104764485e-07
0.266	5e-05	1.019058283e-12	3.613581818e-08	2.073127273e-07	2.104385047e-07
0.267	5e-05	3.557563048e-12	3.897954545e-08	2.073818182e-07	2.110133254e-07
0.268	5e-05	5.768756466e-12	3.676009091e-08	2.103645455e-07	2.135522097e-07
0.269	5e-05	1.337800227e-12	3.065645455e-08	2.107109091e-07	2.129293437e-07
0.27	5e-05	-3.097521836e-13	2.448354545e-08	2.1078e-07	2.121972017e-07
0.271	5e-05	1.610929646e-12	2.2819e-08	2.118209091e-07	2.130464839e-07
0.272	5e-05	4.292894466e-12	2.614818182e-08	2.101563636e-07	2.117768273e-07
0.273	5e-05	5.456784498e-12	2.899181818e-08	2.090463636e-07	2.110471693e-07
0.274	5e-05	1.807576043e-12	2.919990909e-08	2.094627273e-07	2.114882238e-07
0.275	5e-05	1.145460655e-12	2.961609091e-08	2.134163636e-07	2.15461498e-07
0.276	5e-05	5.229680586e-12	3.350009091e-08	2.170918182e-07	2.196613612e-07
0.277	5e-05	3.608942588e-12	3.897954545e-08	2.189645455e-07	2.224070078e-07
0.278	5e-05	7.637977633e-13	4.334909091e-08	2.172309091e-07	2.215139082e-07
0.279	5e-05	2.184578123e-12	4.4112e-08	2.122372727e-07	2.167729884e-07
0.28	5e-05	4.092840957e-12	3.974245455e-08	2.131381818e-07	2.168117784e-07
0.281	5e-05	4.052766833e-13	3.891018182e-08	2.160518182e-07	2.195276529e-07
0.282	5e-05	2.686220022e-12	4.029736364e-08	2.148036364e-07	2.18550863e-07
0.283	5e-05	5.944392341e-12	4.140709091e-08	2.1404e-07	2.180084145e-07
0.284	5e-05	-6.466801397e-13	4.189254545e-08	2.170918182e-07	2.210969084e-07
0.285	5e-05	2.060063675e-12	4.1199e-08	2.2056e-07	2.243748453e-07
0.286	5e-05	6.636087654e-12	3.891018182e-08	2.212536364e-07	2.246490015e-07
0.287	5e-05	5.178242048e-12	3.592781818e-08	2.213227273e-07	2.24219887e-07
0.288	5e-05	1.505080565e-12	3.676009091e-08	2.220163636e-07	2.250390411e-07
0.289	5e-05	5.882282611e-13	4.265554545e-08	2.229181818e-07	2.26962577e-07
0.29	5e-05	2.952535218e-12	4.868963636e-08	2.214618182e-07	2.267510035e-07
0.291	5e-05	5.197187654e-12	5.104781818e-08	2.227790909e-07	2.285528453e-07
0.292	5e-05	2.401128838e-13	4.619281818e-08	2.258309091e-07	2.305067807e-07
0.293	5e-05	1.242415846e-12	4.175390909e-08	2.263163636e-07	2.301357977e-07
0.294	5e-05	5.327550241e-12	4.071345455e-08	2.240972727e-07	2.277656098e-07
0.295	5e-05	3.380739846e-12	3.8494e-08	2.207681818e-07	2.240990365e-07
0.296	5e-05	-8.589314038e-13	3.807790909e-08	2.179245455e-07	2.21226207e-07
0.297	5e-05	1.153631823e-12	4.064409091e-08	2.174390909e-07	2.212051093e-07
0.298	5e-05	3.237228168e-12	4.126836364e-08	2.188263636e-07	2.226837562e-07
0.299	5e-05	5.94934814e-12	3.946509091e-08	2.217390909e-07	2.252237062e-07
0.3	5e-05	1.786005043e-12	3.793918182e-08	2.229181818e-07	2.261236328e-07
0.301	5e-05	-5.786558994e-13	3.3084e-08	2.231954545e-07	2.25634133e-07
0.302	5e-05	9.411003203e-13	2.8645e-08	2.232645455e-07	2.250946318e-07
0.303	5e-05	3.343851593e-12	2.947736364e-08	2.170227273e-07	2.190154769e-07
0.304	5e-05	4.234693327e-12	3.204363636e-08	2.089772727e-07	2.114197132e-07
0.305	5e-05	-1.068365532e-12	3.419372727e-08	2.085609091e-07	2.113453661e-07
0.306	5e-05	1.825024585e-12	3.648263636e-08	2.096709091e-07	2.128212228e-07
0.307	5e-05	6.439315887e-12	3.911827273e-08	2.091854545e-07	2.128116389e-07
0.308	5e-05	2.587568649e-12	4.078281818e-08	2.111963636e-07	2.15097983e-07
0.309	5e-05	-4.401516434e-13	4.362654545e-08	2.124454545e-07	2.168786449e-07
0.31	5e-05	9.661448043e-13	4.799609091e-08	2.153581818e-07	2.206417259e-07
0.311	5e-05	5.832407509e-12	5.333663636e-08	2.168836364e-07	2.233457152e-07
0.312	5e-05	4.562071045e-12	5.368345455e-08	2.169536364e-07	2.234967419e-07
0.313	5e-05	2.938892022e-13	4.744127273e-08	2.143872727e-07	2.195736256e-07
0.314	5e-05	2.006552846e-12	4.321036364e-08	2.139709091e-07	2.182903696e-07
0.315	5e-05	5.699839887e-12	4.223936364e-08	2.157045455e-07	2.198013075e-07
0.316	5e-05	2.59864545e-12	4.126836364e-08	2.145254545e-07	2.184588027e-07
0.317	5e-05	7.425954985e-13	4.1199e-08	2.080754545e-07	2.121149509e-07
0.318	5e-05	3.892949691e-12	4.043609091e-08	2.0655e-07	2.10470853e-07
0.319	5e-05	5.196324814e-12	4.147645455e-08	2.096709091e-07	2.13733915e-07
0.32	5e-05	1.418737568e-12	4.175390909e-08	2.088381818e-07	2.129713011e-07
0.321	5e-05	1.978064377e-12	3.800854545e-08	2.050927273e-07	2.085849379e-07
0.322	5e-05	5.195992953e-12	3.745363636e-08	2.039136364e-07	2.073247356e-07
0.323	5e-05	3.614680105e-12	3.682945455e-08	2.0544e-07	2.087151224e-07
0.324	5e-05	-3.864859456e-13	3.024027273e-08	2.058563636e-07	2.080656544e-07
0.325	5e-05	1.548325811e-12	2.829827273e-08	2.090463636e-07	2.109530146e-07
0.326	5e-05	4.055642966e-12	2.885309091e-08	2.104336364e-07	2.124024863e-07
0.327	5e-05	5.571424222e-12	3.024027273e-08	2.093936364e-07	2.115659922e-07
0.328	5e-05	-2.006656092e-14	3.162745455e-08	2.091854545e-07	2.115628755e-07
0.329	5e-05	1.677958302e-12	3.551163636e-08	2.127918182e-07	2.157346384e-07
0.33	5e-05	4.154921188e-12	3.613581818e-08	2.186181818e-07	2.215845364e-07
0.331	5e-05	1.720591447e-13	3.211290909e-08	2.207681818e-07	2.230915261e-07
0.332	5e-05	2.255390001e-12	3.024027273e-08	2.1841e-07	2.204935423e-07
0.333	5e-05	5.4684439e-12	3.121127273e-08	2.139709091e-07	2.162352734e-07
0.334	5e-05	-4.959707539e-13	3.419372727e-08	2.087690909e-07	2.115508079e-07
0.335	5e-05	5.975941311e-13	3.786981818e-08	2.057863636e-07	2.092418471e-07
0.336	5e-05	4.076380625e-12	3.821663636e-08	2.059254545e-07	2.094416485e-07
0.337	5e-05	4.525536778e-12	3.981181818e-08	2.046072727e-07	2.084445176e-07
0.338	5e-05	-8.992931414e-13	4.307163636e-08	2.030818182e-07	2.075991106e-07
0.339	5e-05	1.751904427e-12	4.536045455e-08	2.024572727e-07	2.074765484e-07
0.34	5e-05	6.007954887e-12	4.577663636e-08	2.055090909e-07	2.105456884e-07
0.341	5e-05	2.368635906e-12	4.251681818e-08	2.152890909e-07	2.194471975e-07
0.342	5e-05	-5.366274795e-13	3.856336364e-08	2.186181818e-07	2.219933387e-07
0.343	5e-05	1.030938926e-12	3.745363636e-08	2.161209091e-07	2.193422491e-07
0.344	5e-05	6.298459102e-12	4.341845455e-08	2.1411e-07	2.184679709e-07
0.345	5e-05	3.513255845e-12	4.903645455e-08	2.139018182e-07	2.194505906e-07
0.346	5e-05	-5.870040607e-13	4.938327273e-08	2.150809091e-07	2.206773778e-07
0.347	5e-05	1.661977325e-12	4.737190909e-08	2.173690909e-07	2.224711654e-07
0.348	5e-05	4.74509637e-12	4.626218182e-08	2.209763636e-07	2.257670099e-07
0.349	5e-05	2.652746255e-12	4.598472727e-08	2.197972727e-07	2.245560871e-07
0.35	5e-05	-6.415768467e-13	4.799609091e-08	2.133463636e-07	2.186785212e-07
0.351	5e-05	1.600737809e-12	4.764927273e-08	2.103645455e-07	2.156935214e-07
0.352	5e-05	5.533746875e-12	4.452818182e-08	2.107109091e-07	2.153644497e-07
0.353	5e-05	4.859817216e-12	4.168454545e-08	2.163981818e-07	2.20376438e-07
0.354	5e-05	1.745953043e-12	4.071345455e-08	2.2167e-07	2.253778478e-07
0.355	5e-05	3.675108404e-13	3.960372727e-08	2.238890909e-07	2.273648615e-07
0.356	5e-05	2.165898006e-12	3.897954545e-08	2.217390909e-07	2.251391334e-07
0.357	5e-05	5.830386841e-12	3.800854545e-08	2.192418182e-07	2.225120769e-07
0.358	5e-05	1.869538279e-12	3.197427273e-08	2.170227273e-07	2.193654902e-07
0.359	5e-05	3.613382158e-13	2.926927273e-08	2.187563636e-07	2.207057701e-07
0.36	5e-05	3.703537875e-12	3.287590909e-08	2.206990909e-07	2.231342962e-07
0.361	5e-05	2.078035821e-12	3.523409091e-08	2.1945e-07	2.22260531e-07
0.362	5e-05	1.638009547e-12	3.613581818e-08	2.1515e-07	2.181635163e-07
0.363	5e-05	4.272097809e-12	3.932636364e-08	2.090463636e-07	2.12713293e-07
0.364	5e-05	4.827847888e-12	4.362654545e-08	2.081445455e-07	2.1266741e-07
0.365	5e-05	-3.12797935e-13	4.764927273e-08	2.126527273e-07	2.179257571e-07
0.366	5e-05	3.170678868e-13	4.910581818e-08	2.184790909e-07	2.239296643e-07
0.367	5e-05	3.529834172e-12	4.903645455e-08	2.241663636e-07	2.294670618e-07
0.368	5e-05	5.777384866e-12	4.931390909e-08	2.3138e-07	2.365767656e-07
0.369	5e-05	1.299341162e-12	4.799609091e-08	2.366509091e-07	2.414689991e-07
0.37	5e-05	4.835296336e-13	4.418136364e-08	2.373445455e-07	2.414216771e-07
0.371	5e-05	3.591833282e-12	3.897954545e-08	2.298536364e-07	2.331353665e-07
0.372	5e-05	3.385039297e-12	3.842463636e-08	2.220854545e-07	2.253850079e-07
0.373	5e-05	9.879149211e-14	4.078281818e-08	2.186181818e-07	2.223896303e-07
0.374	5e-05	2.949231352e-12	4.279427273e-08	2.148727273e-07	2.190927628e-07
0.375	5e-05	4.20898512e-12	4.106027273e-08	2.109190909e-07	2.148785911e-07
0.376	5e-05	-6.867616386e-13	3.932636364e-08	2.071045455e-07	2.108052552e-07
0.377	5e-05	1.331841468e-12	3.426309091e-08	2.045381818e-07	2.073881077e-07
0.378	5e-05	5.763461431e-12	3.343072727e-08	2.058563636e-07	2.085532449e-07
0.379	5e-05	3.559819706e-12	3.585845455e-08	2.050236364e-07	2.081358216e-07
0.38	5e-05	3.603205071e-13	3.141936364e-08	2.019718182e-07	2.044010561e-07
0.381	5e-05	5.781750689e-12	2.996281818e-08	2.049545455e-07	2.071331364e-07
